sentence	label
"""if we last forever, if our eyes are the last eyes watching as the stars blink out, it won't mean a thing to us. we won't care that we're last and we won't care that there are no more stars. we aren't angels. we're just dumb and lucky."""	low
there are still bars and clubs here, but the area has become almost mainstream, and office towers are replacing many of the sinful old premises.	low
he was calling bases all over the united states to line up their transfer to the desert outside salt lake city.	low
i could estimate, no doubt.	low
samba school leader killed before rio carnival	low
about 30% of ratners's profit already is derived from the u.s.	low
jetfoils leave every 15 to 30 minutes 24 hours a day.	high
sincerely, a mark gilder vice president, marketing universal card services corp.	low
behind the church is the 1917 french mission building, now used as the court of final appeal.	low
"""and so was tiffany."""	low
hirschfeld also founded the scientific humanitarian committee, which was mostly homosexual, in 1897.	low
the oklahoma city energy and defense concern said it will record a $7.5 million reserve for its defense group, including a $4.7 million charge related to problems under a fixed-price development contract and $2.8 million in overhead costs that won't be reimbursed.	low
"all animals need a place to ""get to"" in order to be safe from bullets, cruelty, traps and clubs."	high
by scott montgomery washington	low
he's had shows in brazil and new madrid and everywhere!	high
"how could any writer accommodate the edicts of popular literature with the very forces of nature knocking upon his door?"""	high
she watched the psi bob her head, unaware of the rest of the bridge, shaking blonde curls as she chattered away with the approaching psi relay on mason's ship.	low
the pentatonic set here is exclusively a pitch-class set, and its incarnations throughout the movement are devoid of any connotations associated with the pentatonic scale.	low
sunlight filled malaquez's bedroom.	low
one wrong word and you find yourself cursed with infinite earwax or something.	high
not bad for a guy who was kicked out of high school in 1997 for threatening a teacher.	high
edward jewell, 56, retired from his job as a copyright assistant at the library of congress in 1993.	low
"""extensive campaign of misinformation and deceit,"""	high
or, you can fax us at 241-2760, or e-mail, icfundrzr@aol.com.	low
"""yes?"""	low
1 mln birds to be vaccinated from bird flu near moscow	high
arunrob@gmail.com october 13, 2010 at 12:39 pm	low
he was a jovial man with an easy laugh, and even uglier than tasha had suggested.	low
bits of leaf mold flew from under his feet as he ran to greet a friend or a bringer of food.	high
top general optimistic on iraq	high
who would tell his girl how he had died?	high
fish (heads discreetly wrapped in paper) are still hung out to dry in the sun.	low
cohn gunman jailed for 36 years	low
gourmets award macau high marks for dependable chinese cooking with an exotic bonus: portuguese food and wines.	high
"""be careful you don't let him touch it until you're ready to use it,"" the woman admonished nepthys as she slipped the stone into a grey cloth pouch and handed it to him."	high
we give them a chance to realize their own potential by giving them a place where they can develop a sense of competence, of usefulness, a sense of belonging and of influence.	high
new vaccine for cervical cancer could prove useful in men, too	high
