sentence	label
i called mitch and our other friends, hoping that she'd crashed at one of their houses, but i had no luck.	low
these are the attributes we want all children to have.	high
"""if i were choosing the people of tomorrow, i would have chosen the people who are now on the board,"" he said."	high
the junks are a picturesque sight: children frolicking on the poop deck, women preparing food or playing mah-jong, elderly folk watching the sunset, dogs and cats underfoot, songbirds in bamboo cages overhead — and all afloat.	high
in american stock exchange composite trading, citadel shares closed yesterday at $45.75, down 25 cents.	low
we didn't slow down to take a photo, but i'll paraphrase: don't burn houses down!	low
provincetown's official population of 3,500 supports a tourism industry that serves millions of visitors each year.	high
pc world editor slain at california home	low
however, critics of moore have cleverly ignored mccollum's response and presented moore as spreading lies about the lockheed plant.	low
the rest of the building and an adjoining college were destroyed in a typhoon-fanned fire in 1835.	low
the distinctive whuffle of pleasure rippled through the betas on the bridge, and rakal let loose a small growl, as if to caution his charges against false hope.	high
"""you've got it all wrong."""	low
let me tell you exactly what's at stake ... and how this could set a dangerous precedent: first of all, you might wonder why blackbirds are not benefiting from the migratory bird treaty act's prohibition against actions that cause intentional harm.	low
name address city, st zip	low
air france klm profit rises	high
it was time to find out what hell looked like.	low
"but since it's the middle of summer, i am adding fresh corn to it"" -- plus a dollop of caviar for good measure."	high
"he nodded, repeated, ""i am sorry,"" then slipped into the next room."	low
"""if you get young officers, expose them to a military organization that is within a democratic political institution, such as the united states, then that rubs off on them,"" he said."	low
"""maybe the universe will end sooner than you think,"""	low
"finally, in a pinched rasp, he said, ""my information is purely for the purposes of a collector."	low
the park's 10.5 hectares (25 acres) of landscaped gardens and lakes contains a large greenhouse that holds many species of plants, and an aviary of exotic birds.	high
but in fact, there have been changes, many of them due to economic progress, new construction, and other factors that influence cities all over the world.	high
what if it didn't work?	low
but he did not weep.	low
nfl team's fan of the year: 'flag lady'	high
recently, through a lot of hard work and alliances with organizations like yours, some steps have been taken in our community that will help young people continue to be involved in positive activities.	high
right.	high
actually, one main reason for the behavior of the uswa was that union leaders really had no idea what to do.	low
what?	low
if heston makes himself look like a fool, that should hardly be blamed on michael moore.	low
advantage cardinals with suppan in game 4	high
it is perhaps one of his most famous quotes, shown on national tv even here in germany.	high
this is all not mentioned by critics of moore's movie, who claim to be objective.	low
"""you'll never be free of me, old man!"""	low
i shifted my feet in the plush green carpeting of the emerald lounge, looking out the windows at the stars.	high
