sentence	label
the committee published many books and other forms of literature, which gave hirschfeld a great amount of prestige in his field.	low
"""i need more capacity in that end of the market,"""	low
it is a descent in the way it makes one lose consciousness and enter into the physical world of desire, and to desire is to lose control over oneself.	low
the aspca pushes for the passage and strengthening of anti-cruelty laws, so that crimes against animals will be treated with the seriousness they deserve.	high
i'll eat two dinners tonight.	low
in short, fun for everyone!	high
b dominates as tonal center from measures 155-191 with little or no harmonic motion away from it.	low
emily emily em-ill-ee em-i-lee eh-mill-ee eh-mih-lee.	high
want me as a fan?	high
while this can in part be explained with his age and mental condition, if he is unable to defend the interests of the nra, he should not be their spokesman.	low
"""it's okay, you can trust him."	high
his silken fur, which would be tawny golden and striped with jet black bands, was dyed perfectly to a pure black, and his mane trimmed and thinned as to be indistinguishable from the rest of his coat.	low
coming to goodwill was the first step toward my becoming totally independent.	high
"""error in judgement"" nor ""overblown sentimentality"""	low
the ship, it was odd and old, either so outdated or so heavily modified that i couldn't tell what make it was, and somehow, the crew standing around me fit the same description, a singularly atypical amalgamation of folk.	low
the children and families who come to pleasant run are given the opportunity to become happy, loving, and productive members of our society.	high
anti-wolf interests are prepared to spend hundreds of thousands of dollars to make sure that the new land-and-shoot law stands — even though most alaskans do not support it.	low
·personal identification number (pin) choose your own pin to use for cash access and calling.	low
thank you for your strong support.	high
after i realized this, i left my quarters.	low
the mother elephant has a watchful eye on her young calf.	low
the company said it is in the process of phasing out john deere, its current source of production for midsized motor home chassis.	low
"""you don't think it's a waste of ink and paper, a futile expedition into morbidity or literary debauchery?"""	high
3. positive termination of his or her pleasant run program	high
though they resemble squashes, they are natives to asia, rather than the americas, but are now cultivated in many regions of the world that boast moderate to warm climates.	high
the inhabited history of the las vegas valley stretches to 23,000 b.c. , when much of the area was covered by a prehistoric lake.	low
her glowering expression completed the imposing effect.	low
there was a time when you might have apologized for it, but no longer.	low
pleasant run children's homes began serving children nearly 130 years ago.	high
"i've always been attracted to guys"" (woods)."	high
i have sent you the enclosed complimentary name-and-address labels to call your attention to the work of the aspca.	high
