sentence	label
i don't know, we've reached the limit of my knowledge.	high
i don't know what you're going to do with that kind of challenge unless you start planning right now.	high
i don't like doing that, i worry about pushing it too hard and breaking it.	low
i don't live in ny anymore.	low
"""i don't need to tell you the honor that would be."""	high
i don't really know what to do again, but i'll try something	low
i don't really understand why because with the medication, her blood pressure is normal.	high
i don't think i'll be cracking open my laptop to replace the wireless device any time soon.	low
"""i don't think it has anything to do with the legitimacy of the election,"" clinton told reporters in abu dhabi."	high
"""i don't think nativity scenes belong on the outside of capitols either,"" gaylor said."	high
"""i don't think, of course, that it was the intention of the united states government,"" fidel castro wrote."	high
"""i don't think the public will be any happier about it on the outside than they would be on the inside. i encourage the state to avoid the entire debacle."""	high
i don't want to be resigned to using windows for this!	high
i don't want to leak anything huge on her.	high
"""i don't want to let my mind go to thinking the worst,"" she said from the couple's home in carmichael, calif."	high
i don't want to (say it was retaliation)...i mean, i guess.	high
i don't want to scare or discourage anyone, but there's always some poor soul who ends up spending their afternoon at the falls in the immigration office because of this innocent mistake.	high
i downloaded the theme from http://www.taimila.com/downloads/gtk-osx-theme.tar.gz and installed it.	low
i'd recomend reservations, but even if you have to wait, the food is worth it.	high
i'd recommend inn on broadway for sure if you can swing the price.	high
"""i'd say they could use the money more effectively elsewhere, just like when they invested in east german autobahns in the early 1990s, which is something everyone can benefit from."""	high
"i.e. after a warning you get ""go back"" or ""continue""."	low
i ended up rebooting to disconnect.	low
i enjoyed visiting the ommegang farmhouse brewery when it first opened (geez, that was already quite a few years ago).	low
i experienced a similar problem with dapper alternate ppc on a clamshell g3.	low
if 100% of the value is in that file, it is not a sound approach for defending the future of your business.	high
if anything i'd go further.	high
if anything, they say, san franciscans should expect a return of rapid-fire, out-of-the-box policy proposals for which he has become known.	high
if, by contrast, the labor market is still a disaster then people will be pissed off.	high
if correct, this would push the typical standard variable rate at the big banks, currently around 6 per cent, to around 8.20 per cent and raise repayments on a $300,000 mortgage from $1798 to $2242 - an increase of $433 a month.	high
if drugs policy, why not also tax policy?	high
