sentence	label
his conceptualization of the worgen starting zone from the upcoming wow: cataclysm expansion is one of the most impressive gourd-based works of art we've ever seen.	high
his departure to brussels would be a boon for balls, the schools secretary, who is brown's most loyal henchman and who has made no secret of his ambition to lead the party.	high
his gaze focused, fandi stood for better leverage, extending two long oars into the water.	high
his idea centers on a high-tech holographic technique he's been testing for use with other musical groups.	high
his ideas include merging houston's police academy with hcc's, sharing traffic duties with metro's transit police, and combining jails with harris county.	high
his longtime girlfriend, darla lexington, oversaw the corporation in charge of the collection and usually accompanied him on his trips to car auctions around the country.	high
his longtime pr guru, the late bob jones, once told me that whatever kind of business contract michael jackson signed, he was instructed to announce it to the public by adding a zero.	high
his most lucrative contract to date is to advise the american bank jp morgan for a salary of £2million a year.	high
his personal physician, dr. conrad murray, will almost certainly be charged in jackson's death by the end of the year.	high
historial sites are boring for kiddies.	low
hi sue808;    if you are an american citizen you do not require a visa to visit canada.	low
his windows still bear masking tape x's, to prevent them from shattering easily.	high
hi, thanks for your reply.	low
hi there!	low
hi there everyone!	low
hi    we're looking for a quick long weekend getaway and keep coming back to lake placid.	low
hi youmustbekidding,  you didn't say anything about price range or type of food.	low
hmm..mine still seems to be spinning even after the script tells me it's safe to unplug.	low
holders of the $500 million in notes were offered 90 cents on the dollar in new debt and equity in an out-of-court exchange that expired at 11:59 p.m. in new york on oct. 29.	high
holding the seat is symbolically important to both parties.	high
home minister p chidambaram has said naxalism has spread to 20 states with over 2,000 police station areas in 223 districts partially or substantially affected.	high
